vbg	V(b,a)*1000
Step Information: R1=800  (Run: 1/2)
	0.000000e+000	-1.800489e+002
	1.000000e-002	-1.800489e+002
	2.000000e-002	-1.800489e+002
	3.000000e-002	-1.800489e+002
	4.000000e-002	-1.800489e+002
	5.000000e-002	-1.800489e+002
	6.000000e-002	-1.800489e+002
	7.000000e-002	-1.800489e+002
	8.000000e-002	-1.800489e+002
	9.000000e-002	-1.800489e+002
	1.000000e-001	-1.800489e+002
	1.100000e-001	-1.800489e+002
	1.200000e-001	-1.800489e+002
	1.300000e-001	-1.800489e+002
	1.400000e-001	-1.800489e+002
	1.500000e-001	-1.800489e+002
	1.600000e-001	-1.800489e+002
	1.700000e-001	-1.800489e+002
	1.800000e-001	-1.800489e+002
	1.900000e-001	-1.800489e+002
	2.000000e-001	-1.800489e+002
	2.100000e-001	-1.800489e+002
	2.200000e-001	-1.800489e+002
	2.300000e-001	-1.800489e+002
	2.400000e-001	-1.800489e+002
	2.500000e-001	-1.800489e+002
	2.600000e-001	-1.800480e+002
	2.700000e-001	-1.800480e+002
	2.800000e-001	-1.800480e+002
	2.900000e-001	-1.800480e+002
	3.000000e-001	-1.800470e+002
	3.100000e-001	-1.800461e+002
	3.200000e-001	-1.800442e+002
	3.300000e-001	-1.800442e+002
	3.400000e-001	-1.800423e+002
	3.500000e-001	-1.800385e+002
	3.600000e-001	-1.800346e+002
	3.700000e-001	-1.800280e+002
	3.800000e-001	-1.800203e+002
	3.900000e-001	-1.800089e+002
	4.000000e-001	-1.799917e+002
	4.100000e-001	-1.799679e+002
	4.200000e-001	-1.799335e+002
	4.300000e-001	-1.798840e+002
	4.400000e-001	-1.798124e+002
	4.500000e-001	-1.797104e+002
	4.600000e-001	-1.795645e+002
	4.700000e-001	-1.793528e+002
	4.800000e-001	-1.790543e+002
	4.900000e-001	-1.786327e+002
	5.000000e-001	-1.780462e+002
	5.100000e-001	-1.772432e+002
	5.200000e-001	-1.761789e+002
	5.300000e-001	-1.748190e+002
	5.400000e-001	-1.731787e+002
	5.500000e-001	-1.713448e+002
	5.600000e-001	-1.695080e+002
	5.700000e-001	-1.679564e+002
	5.800000e-001	-1.670256e+002
	5.900000e-001	-1.670113e+002
	6.000000e-001	-1.680927e+002
	6.100000e-001	-1.702824e+002
	6.200000e-001	-1.734419e+002
	6.300000e-001	-1.773329e+002
	6.400000e-001	-1.816797e+002
	6.500000e-001	-1.862154e+002
	6.600000e-001	-1.907101e+002
	6.700000e-001	-1.949854e+002
	6.800000e-001	-1.989107e+002
	6.900000e-001	-2.023983e+002
	7.000000e-001	-2.053938e+002
	7.100000e-001	-2.078705e+002
	7.200000e-001	-2.098198e+002
	7.300000e-001	-2.112427e+002
	7.400000e-001	-2.121534e+002
	7.500000e-001	-2.125702e+002
	7.600000e-001	-2.125139e+002
	7.700000e-001	-2.120075e+002
	7.800000e-001	-2.110739e+002
	7.900000e-001	-2.097368e+002
	8.000000e-001	-2.080183e+002
	8.100000e-001	-2.059393e+002
	8.200000e-001	-2.035189e+002
	8.300000e-001	-2.007790e+002
	8.400000e-001	-1.977358e+002
	8.500000e-001	-1.944065e+002
	8.600000e-001	-1.908054e+002
	8.700000e-001	-1.869488e+002
	8.800000e-001	-1.828489e+002
	8.900000e-001	-1.785183e+002
	9.000000e-001	-1.739693e+002
	9.100000e-001	-1.692133e+002
	9.200000e-001	-1.642590e+002
	9.300000e-001	-1.591167e+002
	9.400000e-001	-1.537952e+002
	9.500000e-001	-1.483040e+002
	9.600000e-001	-1.426477e+002
	9.700000e-001	-1.368361e+002
	9.800000e-001	-1.308765e+002
	9.900000e-001	-1.247740e+002
	1.000000e+000	-1.185341e+002
	1.010000e+000	-1.121635e+002
	1.020000e+000	-1.056671e+002
	1.030000e+000	-9.905052e+001
	1.040000e+000	-9.231758e+001
	1.050000e+000	-8.547401e+001
	1.060000e+000	-7.852268e+001
	1.070000e+000	-7.146835e+001
	1.080000e+000	-6.431484e+001
	1.090000e+000	-5.706501e+001
	1.100000e+000	-4.972363e+001
	1.110000e+000	-4.229164e+001
	1.120000e+000	-3.477478e+001
	1.130000e+000	-2.717400e+001
	1.140000e+000	-1.949406e+001
	1.150000e+000	-1.173496e+001
	1.160000e+000	-3.901482e+000
	1.170000e+000	4.005432e+000
	1.180000e+000	1.198196e+001
	1.190000e+000	2.002811e+001
	1.200000e+000	2.813911e+001
	1.210000e+000	3.631496e+001
	1.220000e+000	4.455376e+001
	1.230000e+000	5.285263e+001
	1.240000e+000	6.121063e+001
	1.250000e+000	6.962490e+001
	1.260000e+000	7.809544e+001
	1.270000e+000	8.661938e+001
	1.280000e+000	9.519577e+001
	1.290000e+000	1.038237e+002
	1.300000e+000	1.125011e+002
	1.310000e+000	1.212273e+002
	1.320000e+000	1.300001e+002
	1.330000e+000	1.388187e+002
	1.340000e+000	1.476831e+002
	1.350000e+000	1.565895e+002
	1.360000e+000	1.655388e+002
	1.370000e+000	1.745310e+002
	1.380000e+000	1.835613e+002
	1.390000e+000	1.926336e+002
	1.400000e+000	2.017431e+002
	1.410000e+000	2.108908e+002
	1.420000e+000	2.200747e+002
	1.430000e+000	2.292948e+002
	1.440000e+000	2.385502e+002
	1.450000e+000	2.478399e+002
	1.460000e+000	2.571630e+002
	1.470000e+000	2.665186e+002
	1.480000e+000	2.759075e+002
	1.490000e+000	2.853270e+002
	1.500000e+000	2.947769e+002
	1.510000e+000	3.042564e+002
	1.520000e+000	3.137674e+002
	1.530000e+000	3.233061e+002
	1.540000e+000	3.328733e+002
	1.550000e+000	3.424683e+002
	1.560000e+000	3.520889e+002
	1.570000e+000	3.616171e+002
	1.580000e+000	3.712759e+002
	1.590000e+000	3.809900e+002
	1.600000e+000	3.907223e+002
	1.610000e+000	4.004736e+002
	1.620000e+000	4.102488e+002
	1.630000e+000	4.200487e+002
	1.640000e+000	4.298725e+002
	1.650000e+000	4.397182e+002
	1.660000e+000	4.495869e+002
	1.670000e+000	4.594765e+002
	1.680000e+000	4.693871e+002
	1.690000e+000	4.793205e+002
	1.700000e+000	4.892740e+002
Step Information: R1=925  (Run: 2/2)
	0.000000e+000	-1.733637e+002
	1.000000e-002	-1.733637e+002
	2.000000e-002	-1.733637e+002
	3.000000e-002	-1.733637e+002
	4.000000e-002	-1.733637e+002
	5.000000e-002	-1.733637e+002
	6.000000e-002	-1.733637e+002
	7.000000e-002	-1.733637e+002
	8.000000e-002	-1.733637e+002
	9.000000e-002	-1.733637e+002
	1.000000e-001	-1.733637e+002
	1.100000e-001	-1.733637e+002
	1.200000e-001	-1.733637e+002
	1.300000e-001	-1.733637e+002
	1.400000e-001	-1.733637e+002
	1.500000e-001	-1.733637e+002
	1.600000e-001	-1.733637e+002
	1.700000e-001	-1.733637e+002
	1.800000e-001	-1.733637e+002
	1.900000e-001	-1.733637e+002
	2.000000e-001	-1.733637e+002
	2.100000e-001	-1.733637e+002
	2.200000e-001	-1.733637e+002
